        0.3950000E+02        0.7900000E+04       -0.1941277E+03       -0.1941277E+03        0.0000000E+00       -0.1941277E+03
        0.4000000E+02        0.8000000E+04       -0.1938835E+03       -0.1938835E+03        0.0000000E+00       -0.1938835E+03
        0.4050000E+02        0.8100000E+04       -0.1942026E+03       -0.1942026E+03        0.0000000E+00       -0.1942026E+03
        0.4100000E+02        0.8200000E+04       -0.1939494E+03       -0.1939494E+03        0.0000000E+00       -0.1939494E+03
        0.4150000E+02        0.8300000E+04       -0.1936834E+03       -0.1936834E+03        0.0000000E+00       -0.1936834E+03
        0.4200000E+02        0.8400000E+04       -0.1943875E+03       -0.1943875E+03        0.0000000E+00       -0.1943875E+03
        0.4250000E+02        0.8500000E+04       -0.1939815E+03       -0.1939815E+03        0.0000000E+00       -0.1939815E+03
        0.4300000E+02        0.8600000E+04       -0.1942170E+03       -0.1942170E+03        0.0000000E+00       -0.1942170E+03
        0.4350000E+02        0.8700000E+04       -0.1942027E+03       -0.1942027E+03        0.0000000E+00       -0.1942027E+03
        0.4400000E+02        0.8800000E+04       -0.1938767E+03       -0.1938767E+03        0.0000000E+00       -0.1938767E+03
        0.4450000E+02        0.8900000E+04       -0.1940412E+03       -0.1940412E+03        0.0000000E+00       -0.1940412E+03
        0.4500000E+02        0.9000000E+04       -0.1937389E+03       -0.1937389E+03        0.0000000E+00       -0.1937389E+03
        0.4550000E+02        0.9100000E+04       -0.1940150E+03       -0.1940150E+03        0.0000000E+00       -0.1940150E+03
        0.4600000E+02        0.9200000E+04       -0.1939858E+03       -0.1939858E+03        0.0000000E+00       -0.1939858E+03
        0.4650000E+02        0.9300000E+04       -0.1942456E+03       -0.1942456E+03        0.0000000E+00       -0.1942456E+03
        0.4700000E+02        0.9400000E+04       -0.1938296E+03       -0.1938296E+03        0.0000000E+00       -0.1938296E+03
        0.4750000E+02        0.9500000E+04       -0.1940704E+03       -0.1940704E+03        0.0000000E+00       -0.1940704E+03
        0.4800000E+02        0.9600000E+04       -0.1937534E+03       -0.1937534E+03        0.0000000E+00       -0.1937534E+03
        0.4850000E+02        0.9700000E+04       -0.1941272E+03       -0.1941272E+03        0.0000000E+00       -0.1941272E+03
        0.4900000E+02        0.9800000E+04       -0.1939408E+03       -0.1939408E+03        0.0000000E+00       -0.1939408E+03
        0.4950000E+02        0.9900000E+04       -0.1940170E+03       -0.1940170E+03        0.0000000E+00       -0.1940170E+03
        0.5000000E+02        0.1000000E+05       -0.1942082E+03       -0.1942082E+03        0.0000000E+00       -0.1942082E+03
        0.5050000E+02        0.1010000E+05       -0.1942694E+03       -0.1942694E+03        0.0000000E+00       -0.1942694E+03
        0.5100000E+02        0.1020000E+05       -0.1940731E+03       -0.1940731E+03        0.0000000E+00       -0.1940731E+03
        0.5150000E+02        0.1030000E+05       -0.1942606E+03       -0.1942606E+03        0.0000000E+00       -0.1942606E+03
        0.5200000E+02        0.1040000E+05       -0.1940741E+03       -0.1940741E+03        0.0000000E+00       -0.1940741E+03
        0.5250000E+02        0.1050000E+05       -0.1942956E+03       -0.1942956E+03        0.0000000E+00       -0.1942956E+03
        0.5300000E+02        0.1060000E+05       -0.1941190E+03       -0.1941190E+03        0.0000000E+00       -0.1941190E+03
        0.5350000E+02        0.1070000E+05       -0.1936342E+03       -0.1936342E+03        0.0000000E+00       -0.1936342E+03
        0.5400000E+02        0.1080000E+05       -0.1942205E+03       -0.1942205E+03        0.0000000E+00       -0.1942205E+03
        0.5450000E+02        0.1090000E+05       -0.1940574E+03       -0.1940574E+03        0.0000000E+00       -0.1940574E+03
        0.5500000E+02        0.1100000E+05       -0.1939528E+03       -0.1939528E+03        0.0000000E+00       -0.1939528E+03
        0.5550000E+02        0.1110000E+05       -0.1943632E+03       -0.1943632E+03        0.0000000E+00       -0.1943632E+03
        0.5600000E+02        0.1120000E+05       -0.1945674E+03       -0.1945674E+03        0.0000000E+00       -0.1945674E+03
        0.5650000E+02        0.1130000E+05       -0.1946011E+03       -0.1946011E+03        0.0000000E+00       -0.1946011E+03
        0.5700000E+02        0.1140000E+05       -0.1944078E+03       -0.1944078E+03        0.0000000E+00       -0.1944078E+03
        0.5750000E+02        0.1150000E+05       -0.1943817E+03       -0.1943817E+03        0.0000000E+00       -0.1943817E+03
        0.5800000E+02        0.1160000E+05       -0.1938285E+03       -0.1938285E+03        0.0000000E+00       -0.1938285E+03
        0.5850000E+02        0.1170000E+05       -0.1943452E+03       -0.1943452E+03        0.0000000E+00       -0.1943452E+03
        0.5900000E+02        0.1180000E+05       -0.1942441E+03       -0.1942441E+03        0.0000000E+00       -0.1942441E+03
        0.5950000E+02        0.1190000E+05       -0.1939862E+03       -0.1939862E+03        0.0000000E+00       -0.1939862E+03
        0.6000000E+02        0.1200000E+05       -0.1939464E+03       -0.1939464E+03        0.0000000E+00       -0.1939464E+03
        0.6050000E+02        0.1210000E+05       -0.1946042E+03       -0.1946042E+03        0.0000000E+00       -0.1946042E+03
        0.6100000E+02        0.1220000E+05       -0.1942432E+03       -0.1942432E+03        0.0000000E+00       -0.1942432E+03
